times,energy_gauss_wide,energy_gauss_narrow,energy_step
13.43, 3.273839919835853e-10, 2.2005379755551794e-31, 0.0
13.4695, 2.502041622544497e-10, 2.2078264664124497e-31, 0.0
13.509, 1.767538995629895e-10, 2.2151149572697204e-31, 0.0
13.5485, 1.0711550192106916e-10, 2.2224034481269907e-31, 0.0
13.588000000000001, 4.135343030800084e-11, 2.2296919389842614e-31, 0.0
13.6275, -2.0467109357627376e-11, 2.2369804298415317e-31, 0.0
13.667, -7.830022914120511e-11, 2.244268920698802e-31, 0.0
13.7065, -1.320989898321937e-10, 2.2515574115560723e-31, 0.0
13.746, -1.818354212787567e-10, 2.258845902413343e-31, 0.0
13.7855, -2.2748070162519824e-10, 2.2661343932706137e-31, 0.0
13.825, -2.690249200517918e-10, 2.2734228841278836e-31, 0.0
13.8645, -3.064575043429323e-10, 2.2807113749851543e-31, 0.0
13.904, -3.3978643403665436e-10, 2.2879998658424246e-31, 0.0
13.9435, -3.690193013549584e-10, 2.2952883566996953e-31, 0.0
13.983, -3.9418165214006507e-10, 2.3025768475569656e-31, 0.0
14.0225, -4.1529898718818743e-10, 2.3098653384142363e-31, 0.0
14.062, -4.324139341189802e-10, 2.3171538292715066e-31, 0.0
14.1015, -4.455694711669819e-10, 2.324442320128777e-31, 0.0
14.141, -4.548246706133972e-10, 2.3317308109860476e-31, 0.0
14.1805, -4.6023938547684786e-10, 2.339019301843318e-31, 0.0
14.22, -4.618883498618385e-10, 2.3463077927005886e-31, 0.0
14.259500000000001, -4.5984752165172137e-10, 2.353596283557859e-31, 0.0
14.299, -4.5420637655855345e-10, 2.360884774415129e-31, 0.0
14.3385, -4.450560463563645e-10, 2.3681732652724e-31, 0.0
14.378, -4.324997001828786e-10, 2.3754617561296702e-31, 0.0
14.4175, -4.16642559614664e-10, 2.382750246986941e-31, 0.0
14.457, -3.976003214885747e-10, 2.3900387378442112e-31, 0.0
14.4965, -3.754910696268292e-10, 2.3973272287014815e-31, 0.0
14.536, -3.504417566200485e-10, 2.404615719558752e-31, 0.0
14.5755, -3.2258196878161096e-10, 2.4119042104160225e-31, 0.0
14.615, -2.920485484176024e-10, 2.419192701273293e-31, 0.0
14.6545, -2.5898110518429706e-10, 2.4264811921305635e-31, 0.0
14.694, -2.23524923788908e-10, 2.433769682987834e-31, 0.0
14.7335, -1.858280529122594e-10, 2.441058173845104e-31, 0.0
14.773, -1.4604270446837916e-10, 2.448346664702375e-31, 0.0
14.8125, -1.0432369218708766e-10, 2.455635155559645e-31, 0.0
14.852, -6.082858597616811e-11, 2.462923646416916e-31, 0.0
14.8915, -1.571721761691899e-11, 2.470212137274186e-31, 0.0
14.931000000000001, 3.0849097114276996e-11, 2.477500628131457e-31, 0.0
14.9705, 7.870731554943128e-11, 2.484789118988727e-31, 0.0
15.01, 1.2769399652975824e-10, 2.4920776098459974e-31, 0.0
15.0495, 1.7764470057875562e-10, 2.499366100703268e-31, 0.0
15.089, 2.2839552738594755e-10, 4.7231036688551536e-27, 0.0
15.1285, 2.7978254718231013e-10, 1.1709743156755432e-26, 0.0
15.168, 3.3164302727906057e-10, 1.869638264465571e-26, 0.0
15.2075, 3.838153493166662e-10, 2.5683022132555988e-26, 0.0
15.247, 4.3613958312301233e-10, 3.2669661620459204e-26, 0.0
15.2865, 4.884582964766621e-10, 3.9656301108353605e-26, 0.0
15.326, 5.406159628905213e-10, 4.664294059625388e-26, 0.0
15.3655, 5.924610609187772e-10, 5.362958008415416e-26, 0.0
15.405, 6.438440359964793e-10, 6.061621957205444e-26, 0.0
15.4445, 6.946209735411218e-10, 6.760285905995472e-26, 0.0
15.484, 7.446498432971185e-10, 7.4589498547855e-26, 0.0
15.5235, 7.937959866937733e-10, 8.157613803575527e-26, 0.0
15.563, 8.419263728663113e-10, 8.856277752364967e-26, 0.0
15.602500000000001, 8.889170280043725e-10, 9.554941701154995e-26, 0.0
15.642, 9.346453066557395e-10, 1.0253605649945317e-25, 0.0
15.6815, 9.78999308139356e-10, 1.0952269598735345e-25, 0.0
15.721, 1.0218680952484774e-09, 1.1650933547525079e-25, 0.0
15.7605, 1.06315310069896e-09, 1.2349597496315106e-25, 0.0
